timeframe,player_id,x,y
0,1,13.108389467238213,8.443957420162805
0,2,4.88671157379057,4.527238572323106
0,3,1.5003061849357013,8.706950532247964
0,4,2.4690753214941825,8.904195366311834
0,5,7.158603796693203,-0.469630557294928
1,1,13.211267605633804,8.443957420162805
1,2,4.981016533986528,4.7150907952410765
1,3,1.4745866503368035,8.678772698810269
1,4,2.6576852418860994,9.185973700688791
2,1,13.279853031230864,8.124608641202254
2,2,5.18677281077771,4.743268628678773
2,3,1.5603184323331294,8.697557921102065
2,4,2.6233925290875693,8.969943644333124
3,1,13.434170238824251,8.21853475266124
3,2,5.2296387017758725,4.03882279273638
3,3,1.6117575015309247,8.60363180964308
3,4,2.932026944274342,9.270507201001879
4,1,13.434170238824251,8.227927363807138
4,2,5.2296387017758725,3.907326236693801
4,3,1.6203306797305574,8.60363180964308
4,4,2.966319657072872,9.25172197871008
5,1,13.554194733619108,8.810269254852848
5,2,5.281077770973669,4.7150907952410765
5,3,1.7660747091243112,8.716343143393862
5,4,2.8805878750765466,9.035691922354413
6,1,13.554194733619108,8.838447088290545
6,2,5.272504592774036,4.7150907952410765
6,3,1.7660747091243112,8.716343143393862
6,4,2.872014696876914,9.035691922354413
7,1,13.691365584813228,9.026299311208515
7,2,5.255358236374771,4.189104571070757
7,3,1.8518064911206369,8.73512836568566
7,4,2.9148805878750768,8.904195366311834
8,1,13.682792406613595,9.016906700062616
8,2,5.255358236374771,4.179711959924859
8,3,1.8689528475199022,8.763306199123356
8,4,2.9148805878750768,8.904195366311834
8,5,7.158603796693203,-0.45084533500313084
9,1,13.759951010410289,8.650594865372573
9,2,5.478260869565218,4.329993738259236
9,3,1.8518064911206369,8.650594865372573
9,4,3.069197795468463,9.026299311208515
10,1,13.777097366809553,8.434564809016907
10,2,5.838334353949786,4.36756418284283
10,3,1.9289650949173303,8.641202254226675
10,4,3.1463563992651564,9.054477144646212
11,1,13.854255970606246,8.584846587351283
11,2,5.915492957746479,4.452097683155917
11,3,1.9461114513165954,8.584846587351283
11,4,3.2320881812614823,9.157795867251096
12,1,13.982853643600736,8.810269254852848
12,2,5.846907532149419,4.461490294301815
12,3,2.0318432333129213,8.613024420788978
12,4,3.3263931414574404,9.139010644959297
